code_name,smell,type,repository,commit_hash,file_path,github_url,start_line,end_line,severity_sum,reviewers_count,smelliness_degree
org.eclipse.birt.report.model.api.elements.table.LayoutTable#getLayoutString,FeatureEnvy,Method,git@github.com:eclipse/birt.git,f89264810347de98702db45386a822aabc0fadbf,/model/org.eclipse.birt.report.model/src/org/eclipse/birt/report/model/api/elements/table/LayoutTable.java,https://github.com/eclipse/birt/blob/f89264810347de98702db45386a822aabc0fadbf/model/org.eclipse.birt.report.model/src/org/eclipse/birt/report/model/api/elements/table/LayoutTable.java/#L550-L563,550,563,0,1,0.0
org.eclipse.birt.report.model.api.elements.table.LayoutTable#getLayoutString,LongMethod,Method,git@github.com:eclipse/birt.git,f89264810347de98702db45386a822aabc0fadbf,/model/org.eclipse.birt.report.model/src/org/eclipse/birt/report/model/api/elements/table/LayoutTable.java,https://github.com/eclipse/birt/blob/f89264810347de98702db45386a822aabc0fadbf/model/org.eclipse.birt.report.model/src/org/eclipse/birt/report/model/api/elements/table/LayoutTable.java/#L550-L563,550,563,0,1,0.0
org.eclipse.birt.report.model.api.filterExtension.FilterExprDefinition#getBirtFilterExprDisplayName,FeatureEnvy,Method,git@github.com:eclipse/birt.git,f89264810347de98702db45386a822aabc0fadbf,/model/org.eclipse.birt.report.model/src/org/eclipse/birt/report/model/api/filterExtension/FilterExprDefinition.java,https://github.com/eclipse/birt/blob/f89264810347de98702db45386a822aabc0fadbf/model/org.eclipse.birt.report.model/src/org/eclipse/birt/report/model/api/filterExtension/FilterExprDefinition.java/#L105-L108,105,108,0,1,0.0
org.eclipse.birt.report.model.api.filterExtension.FilterExprDefinition#getBirtFilterExprDisplayName,LongMethod,Method,git@github.com:eclipse/birt.git,f89264810347de98702db45386a822aabc0fadbf,/model/org.eclipse.birt.report.model/src/org/eclipse/birt/report/model/api/filterExtension/FilterExprDefinition.java,https://github.com/eclipse/birt/blob/f89264810347de98702db45386a822aabc0fadbf/model/org.eclipse.birt.report.model/src/org/eclipse/birt/report/model/api/filterExtension/FilterExprDefinition.java/#L105-L108,105,108,0,1,0.0
org.eclipse.birt.report.model.command.CssRecord.CssRecord Module|DesignElement|CssStyleSheet|boolean|int,FeatureEnvy,Method,git@github.com:eclipse/birt.git,f89264810347de98702db45386a822aabc0fadbf,/model/org.eclipse.birt.report.model/src/org/eclipse/birt/report/model/command/CssRecord.java,https://github.com/eclipse/birt/blob/f89264810347de98702db45386a822aabc0fadbf/model/org.eclipse.birt.report.model/src/org/eclipse/birt/report/model/command/CssRecord.java/#L98-L106,98,106,0,1,0.0
org.eclipse.birt.report.model.command.CssRecord.CssRecord Module|DesignElement|CssStyleSheet|boolean|int,LongMethod,Method,git@github.com:eclipse/birt.git,f89264810347de98702db45386a822aabc0fadbf,/model/org.eclipse.birt.report.model/src/org/eclipse/birt/report/model/command/CssRecord.java,https://github.com/eclipse/birt/blob/f89264810347de98702db45386a822aabc0fadbf/model/org.eclipse.birt.report.model/src/org/eclipse/birt/report/model/command/CssRecord.java/#L98-L106,98,106,0,1,0.0
org.eclipse.birt.report.model.command.PropertyListRecord,DataClass,Class,git@github.com:eclipse/birt.git,f89264810347de98702db45386a822aabc0fadbf,/model/org.eclipse.birt.report.model/src/org/eclipse/birt/report/model/command/PropertyListRecord.java,https://github.com/eclipse/birt/blob/f89264810347de98702db45386a822aabc0fadbf/model/org.eclipse.birt.report.model/src/org/eclipse/birt/report/model/command/PropertyListRecord.java/#L37-L330,37,330,0,1,0.0
org.eclipse.birt.report.model.command.PropertyListRecord,GodClass,Class,git@github.com:eclipse/birt.git,f89264810347de98702db45386a822aabc0fadbf,/model/org.eclipse.birt.report.model/src/org/eclipse/birt/report/model/command/PropertyListRecord.java,https://github.com/eclipse/birt/blob/f89264810347de98702db45386a822aabc0fadbf/model/org.eclipse.birt.report.model/src/org/eclipse/birt/report/model/command/PropertyListRecord.java/#L37-L330,37,330,0,1,0.0
org.eclipse.birt.report.model.parser.OdaDimensionState,DataClass,Class,git@github.com:eclipse/birt.git,f89264810347de98702db45386a822aabc0fadbf,/model/org.eclipse.birt.report.model/src/org/eclipse/birt/report/model/parser/OdaDimensionState.java,https://github.com/eclipse/birt/blob/f89264810347de98702db45386a822aabc0fadbf/model/org.eclipse.birt.report.model/src/org/eclipse/birt/report/model/parser/OdaDimensionState.java/#L25-L74,25,74,1,3,0.3333333333333333
org.eclipse.birt.report.model.parser.OdaDimensionState,GodClass,Class,git@github.com:eclipse/birt.git,f89264810347de98702db45386a822aabc0fadbf,/model/org.eclipse.birt.report.model/src/org/eclipse/birt/report/model/parser/OdaDimensionState.java,https://github.com/eclipse/birt/blob/f89264810347de98702db45386a822aabc0fadbf/model/org.eclipse.birt.report.model/src/org/eclipse/birt/report/model/parser/OdaDimensionState.java/#L25-L74,25,74,0,3,0.0
org.eclipse.birt.report.model.parser.ReportItemThemeState,DataClass,Class,git@github.com:eclipse/birt.git,f89264810347de98702db45386a822aabc0fadbf,/model/org.eclipse.birt.report.model/src/org/eclipse/birt/report/model/parser/ReportItemThemeState.java,https://github.com/eclipse/birt/blob/f89264810347de98702db45386a822aabc0fadbf/model/org.eclipse.birt.report.model/src/org/eclipse/birt/report/model/parser/ReportItemThemeState.java/#L28-L110,28,110,0,1,0.0
org.eclipse.birt.report.model.parser.ReportItemThemeState,GodClass,Class,git@github.com:eclipse/birt.git,f89264810347de98702db45386a822aabc0fadbf,/model/org.eclipse.birt.report.model/src/org/eclipse/birt/report/model/parser/ReportItemThemeState.java,https://github.com/eclipse/birt/blob/f89264810347de98702db45386a822aabc0fadbf/model/org.eclipse.birt.report.model/src/org/eclipse/birt/report/model/parser/ReportItemThemeState.java/#L28-L110,28,110,0,1,0.0
org.eclipse.birt.report.model.tests.matrix.ElementCommandImpl,DataClass,Class,git@github.com:eclipse/birt.git,f89264810347de98702db45386a822aabc0fadbf,/model/org.eclipse.birt.report.modelextension.tests/src/org/eclipse/birt/report/model/tests/matrix/ElementCommandImpl.java,https://github.com/eclipse/birt/blob/f89264810347de98702db45386a822aabc0fadbf/model/org.eclipse.birt.report.modelextension.tests/src/org/eclipse/birt/report/model/tests/matrix/ElementCommandImpl.java/#L21-L162,21,162,0,1,0.0
org.eclipse.birt.report.model.tests.matrix.ElementCommandImpl,GodClass,Class,git@github.com:eclipse/birt.git,f89264810347de98702db45386a822aabc0fadbf,/model/org.eclipse.birt.report.modelextension.tests/src/org/eclipse/birt/report/model/tests/matrix/ElementCommandImpl.java,https://github.com/eclipse/birt/blob/f89264810347de98702db45386a822aabc0fadbf/model/org.eclipse.birt.report.modelextension.tests/src/org/eclipse/birt/report/model/tests/matrix/ElementCommandImpl.java/#L21-L162,21,162,0,1,0.0
org.eclipse.birt.report.model.tests.matrix.MatrixStyle#getProperty String,FeatureEnvy,Method,git@github.com:eclipse/birt.git,f89264810347de98702db45386a822aabc0fadbf,/model/org.eclipse.birt.report.modelextension.tests/src/org/eclipse/birt/report/model/tests/matrix/MatrixStyle.java,https://github.com/eclipse/birt/blob/f89264810347de98702db45386a822aabc0fadbf/model/org.eclipse.birt.report.modelextension.tests/src/org/eclipse/birt/report/model/tests/matrix/MatrixStyle.java/#L38-L45,38,45,0,1,0.0
org.eclipse.birt.report.model.tests.matrix.MatrixStyle#getProperty String,LongMethod,Method,git@github.com:eclipse/birt.git,f89264810347de98702db45386a822aabc0fadbf,/model/org.eclipse.birt.report.modelextension.tests/src/org/eclipse/birt/report/model/tests/matrix/MatrixStyle.java,https://github.com/eclipse/birt/blob/f89264810347de98702db45386a822aabc0fadbf/model/org.eclipse.birt.report.modelextension.tests/src/org/eclipse/birt/report/model/tests/matrix/MatrixStyle.java/#L38-L45,38,45,0,1,0.0
org.eclipse.birt.report.model.util.ModelUtil.isValidReferenceForCompoundElement Module|DesignElement,FeatureEnvy,Method,git@github.com:eclipse/birt.git,f89264810347de98702db45386a822aabc0fadbf,/model/org.eclipse.birt.report.model/src/org/eclipse/birt/report/model/util/ModelUtil.java,https://github.com/eclipse/birt/blob/f89264810347de98702db45386a822aabc0fadbf/model/org.eclipse.birt.report.model/src/org/eclipse/birt/report/model/util/ModelUtil.java/#L1303-L1325,1303,1325,0,1,0.0
org.eclipse.birt.report.model.util.ModelUtil.isValidReferenceForCompoundElement Module|DesignElement,LongMethod,Method,git@github.com:eclipse/birt.git,f89264810347de98702db45386a822aabc0fadbf,/model/org.eclipse.birt.report.model/src/org/eclipse/birt/report/model/util/ModelUtil.java,https://github.com/eclipse/birt/blob/f89264810347de98702db45386a822aabc0fadbf/model/org.eclipse.birt.report.model/src/org/eclipse/birt/report/model/util/ModelUtil.java/#L1303-L1325,1303,1325,0,1,0.0
org.eclipse.birt.report.model.util.StructureRefUtil.stripNamespace String|String,FeatureEnvy,Method,git@github.com:eclipse/birt.git,f89264810347de98702db45386a822aabc0fadbf,/model/org.eclipse.birt.report.model/src/org/eclipse/birt/report/model/util/StructureRefUtil.java,https://github.com/eclipse/birt/blob/f89264810347de98702db45386a822aabc0fadbf/model/org.eclipse.birt.report.model/src/org/eclipse/birt/report/model/util/StructureRefUtil.java/#L218-L231,218,231,0,1,0.0
org.eclipse.birt.report.model.util.StructureRefUtil.stripNamespace String|String,LongMethod,Method,git@github.com:eclipse/birt.git,f89264810347de98702db45386a822aabc0fadbf,/model/org.eclipse.birt.report.model/src/org/eclipse/birt/report/model/util/StructureRefUtil.java,https://github.com/eclipse/birt/blob/f89264810347de98702db45386a822aabc0fadbf/model/org.eclipse.birt.report.model/src/org/eclipse/birt/report/model/util/StructureRefUtil.java/#L218-L231,218,231,0,1,0.0
org.eclipse.bpmn2.modeler.core.builder.BPMN2Builder.BPMN2ResourceVisitor,DataClass,Class,git@github.com:eclipse/bpmn2-modeler.git,fce8426d782272ee848251d954c98091bea0631c,/plugins/org.eclipse.bpmn2.modeler.core/src/org/eclipse/bpmn2/modeler/core/builder/BPMN2Builder.java,https://github.com/eclipse/bpmn2-modeler/blob/fce8426d782272ee848251d954c98091bea0631c/plugins/org.eclipse.bpmn2.modeler.core/src/org/eclipse/bpmn2/modeler/core/builder/BPMN2Builder.java/#L106-L119,106,119,0,1,0.0
org.eclipse.bpmn2.modeler.core.builder.BPMN2Builder.BPMN2ResourceVisitor,GodClass,Class,git@github.com:eclipse/bpmn2-modeler.git,fce8426d782272ee848251d954c98091bea0631c,/plugins/org.eclipse.bpmn2.modeler.core/src/org/eclipse/bpmn2/modeler/core/builder/BPMN2Builder.java,https://github.com/eclipse/bpmn2-modeler/blob/fce8426d782272ee848251d954c98091bea0631c/plugins/org.eclipse.bpmn2.modeler.core/src/org/eclipse/bpmn2/modeler/core/builder/BPMN2Builder.java/#L106-L119,106,119,0,1,0.0
org.eclipse.bpmn2.modeler.core.di.DIUtils.findBPMNDiagram BaseElement|boolean,FeatureEnvy,Method,git@github.com:eclipse/bpmn2-modeler.git,fce8426d782272ee848251d954c98091bea0631c,/plugins/org.eclipse.bpmn2.modeler.core/src/org/eclipse/bpmn2/modeler/core/di/DIUtils.java,https://github.com/eclipse/bpmn2-modeler/blob/fce8426d782272ee848251d954c98091bea0631c/plugins/org.eclipse.bpmn2.modeler.core/src/org/eclipse/bpmn2/modeler/core/di/DIUtils.java/#L685-L743,685,743,0,2,0.0
org.eclipse.bpmn2.modeler.core.di.DIUtils.findBPMNDiagram BaseElement|boolean,LongMethod,Method,git@github.com:eclipse/bpmn2-modeler.git,fce8426d782272ee848251d954c98091bea0631c,/plugins/org.eclipse.bpmn2.modeler.core/src/org/eclipse/bpmn2/modeler/core/di/DIUtils.java,https://github.com/eclipse/bpmn2-modeler/blob/fce8426d782272ee848251d954c98091bea0631c/plugins/org.eclipse.bpmn2.modeler.core/src/org/eclipse/bpmn2/modeler/core/di/DIUtils.java/#L685-L743,685,743,4,2,2.0
org.eclipse.bpmn2.modeler.core.features.event.EventSelectionBehavior,DataClass,Class,git@github.com:eclipse/bpmn2-modeler.git,fce8426d782272ee848251d954c98091bea0631c,/plugins/org.eclipse.bpmn2.modeler.core/src/org/eclipse/bpmn2/modeler/core/features/event/EventSelectionBehavior.java,https://github.com/eclipse/bpmn2-modeler/blob/fce8426d782272ee848251d954c98091bea0631c/plugins/org.eclipse.bpmn2.modeler.core/src/org/eclipse/bpmn2/modeler/core/features/event/EventSelectionBehavior.java/#L27-L56,27,56,0,1,0.0
org.eclipse.bpmn2.modeler.core.features.event.EventSelectionBehavior,GodClass,Class,git@github.com:eclipse/bpmn2-modeler.git,fce8426d782272ee848251d954c98091bea0631c,/plugins/org.eclipse.bpmn2.modeler.core/src/org/eclipse/bpmn2/modeler/core/features/event/EventSelectionBehavior.java,https://github.com/eclipse/bpmn2-modeler/blob/fce8426d782272ee848251d954c98091bea0631c/plugins/org.eclipse.bpmn2.modeler.core/src/org/eclipse/bpmn2/modeler/core/features/event/EventSelectionBehavior.java/#L27-L56,27,56,0,1,0.0
org.eclipse.bpmn2.modeler.core.merrimac.clad.ListAndDetailCompositeBase#initialize,FeatureEnvy,Method,git@github.com:eclipse/bpmn2-modeler.git,fce8426d782272ee848251d954c98091bea0631c,/plugins/org.eclipse.bpmn2.modeler.core/src/org/eclipse/bpmn2/modeler/core/merrimac/clad/ListAndDetailCompositeBase.java,https://github.com/eclipse/bpmn2-modeler/blob/fce8426d782272ee848251d954c98091bea0631c/plugins/org.eclipse.bpmn2.modeler.core/src/org/eclipse/bpmn2/modeler/core/merrimac/clad/ListAndDetailCompositeBase.java/#L98-L108,98,108,0,1,0.0
org.eclipse.bpmn2.modeler.core.merrimac.clad.ListAndDetailCompositeBase#initialize,LongMethod,Method,git@github.com:eclipse/bpmn2-modeler.git,fce8426d782272ee848251d954c98091bea0631c,/plugins/org.eclipse.bpmn2.modeler.core/src/org/eclipse/bpmn2/modeler/core/merrimac/clad/ListAndDetailCompositeBase.java,https://github.com/eclipse/bpmn2-modeler/blob/fce8426d782272ee848251d954c98091bea0631c/plugins/org.eclipse.bpmn2.modeler.core/src/org/eclipse/bpmn2/modeler/core/merrimac/clad/ListAndDetailCompositeBase.java/#L98-L108,98,108,0,1,0.0
org.eclipse.bpmn2.modeler.core.merrimac.dialogs.ComboObjectEditor#getTextValue,FeatureEnvy,Method,git@github.com:eclipse/bpmn2-modeler.git,fce8426d782272ee848251d954c98091bea0631c,/plugins/org.eclipse.bpmn2.modeler.core/src/org/eclipse/bpmn2/modeler/core/merrimac/dialogs/ComboObjectEditor.java,https://github.com/eclipse/bpmn2-modeler/blob/fce8426d782272ee848251d954c98091bea0631c/plugins/org.eclipse.bpmn2.modeler.core/src/org/eclipse/bpmn2/modeler/core/merrimac/dialogs/ComboObjectEditor.java/#L283-L289,283,289,1,3,0.3333333333333333
org.eclipse.bpmn2.modeler.core.merrimac.dialogs.ComboObjectEditor#getTextValue,LongMethod,Method,git@github.com:eclipse/bpmn2-modeler.git,fce8426d782272ee848251d954c98091bea0631c,/plugins/org.eclipse.bpmn2.modeler.core/src/org/eclipse/bpmn2/modeler/core/merrimac/dialogs/ComboObjectEditor.java,https://github.com/eclipse/bpmn2-modeler/blob/fce8426d782272ee848251d954c98091bea0631c/plugins/org.eclipse.bpmn2.modeler.core/src/org/eclipse/bpmn2/modeler/core/merrimac/dialogs/ComboObjectEditor.java/#L283-L289,283,289,0,3,0.0
org.eclipse.bpmn2.modeler.core.utils.GraphicsUtil.LineSegment.LineSegment Point|Point,FeatureEnvy,Method,git@github.com:eclipse/bpmn2-modeler.git,fce8426d782272ee848251d954c98091bea0631c,/plugins/org.eclipse.bpmn2.modeler.core/src/org/eclipse/bpmn2/modeler/core/utils/GraphicsUtil.java,https://github.com/eclipse/bpmn2-modeler/blob/fce8426d782272ee848251d954c98091bea0631c/plugins/org.eclipse.bpmn2.modeler.core/src/org/eclipse/bpmn2/modeler/core/utils/GraphicsUtil.java/#L129-L131,129,131,0,1,0.0
org.eclipse.bpmn2.modeler.core.utils.GraphicsUtil.LineSegment.LineSegment Point|Point,LongMethod,Method,git@github.com:eclipse/bpmn2-modeler.git,fce8426d782272ee848251d954c98091bea0631c,/plugins/org.eclipse.bpmn2.modeler.core/src/org/eclipse/bpmn2/modeler/core/utils/GraphicsUtil.java,https://github.com/eclipse/bpmn2-modeler/blob/fce8426d782272ee848251d954c98091bea0631c/plugins/org.eclipse.bpmn2.modeler.core/src/org/eclipse/bpmn2/modeler/core/utils/GraphicsUtil.java/#L129-L131,129,131,0,1,0.0
org.eclipse.bpmn2.modeler.runtime.jboss.jbpm5.model.bpsim.FloatingParameterType,DataClass,Class,git@github.com:eclipse/bpmn2-modeler.git,fce8426d782272ee848251d954c98091bea0631c,/plugins/org.eclipse.bpmn2.modeler.runtime.jboss.jbpm/src/org/eclipse/bpmn2/modeler/runtime/jboss/jbpm5/model/bpsim/FloatingParameterType.java,https://github.com/eclipse/bpmn2-modeler/blob/fce8426d782272ee848251d954c98091bea0631c/plugins/org.eclipse.bpmn2.modeler.runtime.jboss.jbpm/src/org/eclipse/bpmn2/modeler/runtime/jboss/jbpm5/model/bpsim/FloatingParameterType.java/#L24-L163,24,163,0,1,0.0
org.eclipse.bpmn2.modeler.runtime.jboss.jbpm5.model.bpsim.FloatingParameterType,GodClass,Class,git@github.com:eclipse/bpmn2-modeler.git,fce8426d782272ee848251d954c98091bea0631c,/plugins/org.eclipse.bpmn2.modeler.runtime.jboss.jbpm/src/org/eclipse/bpmn2/modeler/runtime/jboss/jbpm5/model/bpsim/FloatingParameterType.java,https://github.com/eclipse/bpmn2-modeler/blob/fce8426d782272ee848251d954c98091bea0631c/plugins/org.eclipse.bpmn2.modeler.runtime.jboss.jbpm/src/org/eclipse/bpmn2/modeler/runtime/jboss/jbpm5/model/bpsim/FloatingParameterType.java/#L24-L163,24,163,0,1,0.0
org.eclipse.bpmn2.modeler.runtime.jboss.jbpm5.model.bpsim.impl.BpsimPackageImpl#getEnumParameterType_ParameterValue,FeatureEnvy,Method,git@github.com:eclipse/bpmn2-modeler.git,fce8426d782272ee848251d954c98091bea0631c,/plugins/org.eclipse.bpmn2.modeler.runtime.jboss.jbpm/src/org/eclipse/bpmn2/modeler/runtime/jboss/jbpm5/model/bpsim/impl/BpsimPackageImpl.java,https://github.com/eclipse/bpmn2-modeler/blob/fce8426d782272ee848251d954c98091bea0631c/plugins/org.eclipse.bpmn2.modeler.runtime.jboss.jbpm/src/org/eclipse/bpmn2/modeler/runtime/jboss/jbpm5/model/bpsim/impl/BpsimPackageImpl.java/#L1130-L1132,1130,1132,0,1,0.0
org.eclipse.bpmn2.modeler.runtime.jboss.jbpm5.model.bpsim.impl.BpsimPackageImpl#getEnumParameterType_ParameterValue,LongMethod,Method,git@github.com:eclipse/bpmn2-modeler.git,fce8426d782272ee848251d954c98091bea0631c,/plugins/org.eclipse.bpmn2.modeler.runtime.jboss.jbpm/src/org/eclipse/bpmn2/modeler/runtime/jboss/jbpm5/model/bpsim/impl/BpsimPackageImpl.java,https://github.com/eclipse/bpmn2-modeler/blob/fce8426d782272ee848251d954c98091bea0631c/plugins/org.eclipse.bpmn2.modeler.runtime.jboss.jbpm/src/org/eclipse/bpmn2/modeler/runtime/jboss/jbpm5/model/bpsim/impl/BpsimPackageImpl.java/#L1130-L1132,1130,1132,0,1,0.0
org.eclipse.bpmn2.modeler.runtime.jboss.jbpm5.model.drools.DroolsFactory,DataClass,Class,git@github.com:eclipse/bpmn2-modeler.git,fce8426d782272ee848251d954c98091bea0631c,/plugins/org.eclipse.bpmn2.modeler.runtime.jboss.jbpm/src/org/eclipse/bpmn2/modeler/runtime/jboss/jbpm5/model/drools/DroolsFactory.java,https://github.com/eclipse/bpmn2-modeler/blob/fce8426d782272ee848251d954c98091bea0631c/plugins/org.eclipse.bpmn2.modeler.runtime.jboss.jbpm/src/org/eclipse/bpmn2/modeler/runtime/jboss/jbpm5/model/drools/DroolsFactory.java/#L15-L114,15,114,0,1,0.0
org.eclipse.bpmn2.modeler.runtime.jboss.jbpm5.model.drools.DroolsFactory,GodClass,Class,git@github.com:eclipse/bpmn2-modeler.git,fce8426d782272ee848251d954c98091bea0631c,/plugins/org.eclipse.bpmn2.modeler.runtime.jboss.jbpm/src/org/eclipse/bpmn2/modeler/runtime/jboss/jbpm5/model/drools/DroolsFactory.java,https://github.com/eclipse/bpmn2-modeler/blob/fce8426d782272ee848251d954c98091bea0631c/plugins/org.eclipse.bpmn2.modeler.runtime.jboss.jbpm/src/org/eclipse/bpmn2/modeler/runtime/jboss/jbpm5/model/drools/DroolsFactory.java/#L15-L114,15,114,0,1,0.0
org.eclipse.bpmn2.modeler.runtime.jboss.jbpm5.model.drools.impl.DroolsFactoryImpl,DataClass,Class,git@github.com:eclipse/bpmn2-modeler.git,fce8426d782272ee848251d954c98091bea0631c,/plugins/org.eclipse.bpmn2.modeler.runtime.jboss.jbpm/src/org/eclipse/bpmn2/modeler/runtime/jboss/jbpm5/model/drools/impl/DroolsFactoryImpl.java,https://github.com/eclipse/bpmn2-modeler/blob/fce8426d782272ee848251d954c98091bea0631c/plugins/org.eclipse.bpmn2.modeler.runtime.jboss.jbpm/src/org/eclipse/bpmn2/modeler/runtime/jboss/jbpm5/model/drools/impl/DroolsFactoryImpl.java/#L33-L331,33,331,0,1,0.0
org.eclipse.bpmn2.modeler.runtime.jboss.jbpm5.model.drools.impl.DroolsFactoryImpl,GodClass,Class,git@github.com:eclipse/bpmn2-modeler.git,fce8426d782272ee848251d954c98091bea0631c,/plugins/org.eclipse.bpmn2.modeler.runtime.jboss.jbpm/src/org/eclipse/bpmn2/modeler/runtime/jboss/jbpm5/model/drools/impl/DroolsFactoryImpl.java,https://github.com/eclipse/bpmn2-modeler/blob/fce8426d782272ee848251d954c98091bea0631c/plugins/org.eclipse.bpmn2.modeler.runtime.jboss.jbpm/src/org/eclipse/bpmn2/modeler/runtime/jboss/jbpm5/model/drools/impl/DroolsFactoryImpl.java/#L33-L331,33,331,0,1,0.0
org.eclipse.bpmn2.modeler.runtime.jboss.jbpm5.property.JbpmIoParametersListComposite#getContentProvider EObject|EStructuralFeature|EList<EObject>,FeatureEnvy,Method,git@github.com:eclipse/bpmn2-modeler.git,fce8426d782272ee848251d954c98091bea0631c,/plugins/org.eclipse.bpmn2.modeler.runtime.jboss.jbpm/src/org/eclipse/bpmn2/modeler/runtime/jboss/jbpm5/property/JbpmIoParametersListComposite.java,https://github.com/eclipse/bpmn2-modeler/blob/fce8426d782272ee848251d954c98091bea0631c/plugins/org.eclipse.bpmn2.modeler.runtime.jboss.jbpm/src/org/eclipse/bpmn2/modeler/runtime/jboss/jbpm5/property/JbpmIoParametersListComposite.java/#L109-L197,109,197,0,2,0.0
org.eclipse.bpmn2.modeler.runtime.jboss.jbpm5.property.JbpmIoParametersListComposite#getContentProvider EObject|EStructuralFeature|EList<EObject>,LongMethod,Method,git@github.com:eclipse/bpmn2-modeler.git,fce8426d782272ee848251d954c98091bea0631c,/plugins/org.eclipse.bpmn2.modeler.runtime.jboss.jbpm/src/org/eclipse/bpmn2/modeler/runtime/jboss/jbpm5/property/JbpmIoParametersListComposite.java,https://github.com/eclipse/bpmn2-modeler/blob/fce8426d782272ee848251d954c98091bea0631c/plugins/org.eclipse.bpmn2.modeler.runtime.jboss.jbpm/src/org/eclipse/bpmn2/modeler/runtime/jboss/jbpm5/property/JbpmIoParametersListComposite.java/#L109-L197,109,197,6,2,3.0
org.eclipse.bpmn2.modeler.runtime.jboss.jbpm5.property.JbpmSequenceFlowPropertySection,DataClass,Class,git@github.com:eclipse/bpmn2-modeler.git,fce8426d782272ee848251d954c98091bea0631c,/plugins/org.eclipse.bpmn2.modeler.runtime.jboss.jbpm/src/org/eclipse/bpmn2/modeler/runtime/jboss/jbpm5/property/JbpmSequenceFlowPropertySection.java,https://github.com/eclipse/bpmn2-modeler/blob/fce8426d782272ee848251d954c98091bea0631c/plugins/org.eclipse.bpmn2.modeler.runtime.jboss.jbpm/src/org/eclipse/bpmn2/modeler/runtime/jboss/jbpm5/property/JbpmSequenceFlowPropertySection.java/#L31-L69,31,69,0,1,0.0
org.eclipse.bpmn2.modeler.runtime.jboss.jbpm5.property.JbpmSequenceFlowPropertySection,GodClass,Class,git@github.com:eclipse/bpmn2-modeler.git,fce8426d782272ee848251d954c98091bea0631c,/plugins/org.eclipse.bpmn2.modeler.runtime.jboss.jbpm/src/org/eclipse/bpmn2/modeler/runtime/jboss/jbpm5/property/JbpmSequenceFlowPropertySection.java,https://github.com/eclipse/bpmn2-modeler/blob/fce8426d782272ee848251d954c98091bea0631c/plugins/org.eclipse.bpmn2.modeler.runtime.jboss.jbpm/src/org/eclipse/bpmn2/modeler/runtime/jboss/jbpm5/property/JbpmSequenceFlowPropertySection.java/#L31-L69,31,69,0,1,0.0
org.eclipse.bpmn2.modeler.ui.editor.BPMN2EditorUpdateBehavior.BPMN2EditorWorkspaceCommandStack#handleError Exception,FeatureEnvy,Method,git@github.com:eclipse/bpmn2-modeler.git,fce8426d782272ee848251d954c98091bea0631c,/plugins/org.eclipse.bpmn2.modeler.ui/src/org/eclipse/bpmn2/modeler/ui/editor/BPMN2EditorUpdateBehavior.java,https://github.com/eclipse/bpmn2-modeler/blob/fce8426d782272ee848251d954c98091bea0631c/plugins/org.eclipse.bpmn2.modeler.ui/src/org/eclipse/bpmn2/modeler/ui/editor/BPMN2EditorUpdateBehavior.java/#L189-L193,189,193,0,1,0.0
org.eclipse.bpmn2.modeler.ui.editor.BPMN2EditorUpdateBehavior.BPMN2EditorWorkspaceCommandStack#handleError Exception,LongMethod,Method,git@github.com:eclipse/bpmn2-modeler.git,fce8426d782272ee848251d954c98091bea0631c,/plugins/org.eclipse.bpmn2.modeler.ui/src/org/eclipse/bpmn2/modeler/ui/editor/BPMN2EditorUpdateBehavior.java,https://github.com/eclipse/bpmn2-modeler/blob/fce8426d782272ee848251d954c98091bea0631c/plugins/org.eclipse.bpmn2.modeler.ui/src/org/eclipse/bpmn2/modeler/ui/editor/BPMN2EditorUpdateBehavior.java/#L189-L193,189,193,0,1,0.0
org.eclipse.bpmn2.modeler.ui.editor.BPMN2MultiPageEditor#addPage int|IEditorPart|IEditorInput,FeatureEnvy,Method,git@github.com:eclipse/bpmn2-modeler.git,fce8426d782272ee848251d954c98091bea0631c,/plugins/org.eclipse.bpmn2.modeler.ui/src/org/eclipse/bpmn2/modeler/ui/editor/BPMN2MultiPageEditor.java,https://github.com/eclipse/bpmn2-modeler/blob/fce8426d782272ee848251d954c98091bea0631c/plugins/org.eclipse.bpmn2.modeler.ui/src/org/eclipse/bpmn2/modeler/ui/editor/BPMN2MultiPageEditor.java/#L329-L336,329,336,0,1,0.0
org.eclipse.bpmn2.modeler.ui.editor.BPMN2MultiPageEditor#addPage int|IEditorPart|IEditorInput,LongMethod,Method,git@github.com:eclipse/bpmn2-modeler.git,fce8426d782272ee848251d954c98091bea0631c,/plugins/org.eclipse.bpmn2.modeler.ui/src/org/eclipse/bpmn2/modeler/ui/editor/BPMN2MultiPageEditor.java,https://github.com/eclipse/bpmn2-modeler/blob/fce8426d782272ee848251d954c98091bea0631c/plugins/org.eclipse.bpmn2.modeler.ui/src/org/eclipse/bpmn2/modeler/ui/editor/BPMN2MultiPageEditor.java/#L329-L336,329,336,0,1,0.0
